"AriaId","AriaName","AriaOpera"
"1287","E_soccorso","Dem"
"1689","E_soccorso","Dem"
"0512","Lempia_mia","Dem"
"0383","Se_tutti","Dem"
"0086","Se_tutti","Dem"
"1754","Se_tutti","Dem"
"0595","Se_tutti","Dem"
"0091","Se_tutti","Dem"
"0896","Se_tutti","Dem"
"1669","Se_tutti","Dem"
"0113","Se_tutti","Dem"
"0117","Se_tutti","Dem"
"1674","Se_tutti","Dem"
"0115","Se_tutti","Dem"
"0116","Se_tutti","Dem"
"2261","Se_tutti","Dem"
"0114","Se_tutti","Dem"
"1556","Se_tutti","Dem"
"0110","Se_tutti","Dem"
"0118","Se_tutti","Dem"
"0111","Se_tutti","Dem"
"1563","Se_tutti","Dem"
"0119","Se_tutti","Dem"
"1594","Se_tutti","Dem"
"1906","Se_tutti","Dem"
"1792","Se_tutti","Dem"
"0120","Se_tutti","Dem"
"1687","Se_tutti","Dem"
"0122","Se_tutti","Dem"
"1732","Se_tutti","Dem"
"1288","Se_tutti","Dem"
"1694","Se_tutti","Dem"
"1805","Se_tutti","Dem"
"1500","Se_tutti","Dem"
"1708","Se_tutti","Dem"
"0407","No_non","Dem"
"0458","No_non","Dem"
"0513","No_non","Dem"
"2207","No_non","Dem"
"0596","No_non","Dem"
"0509","No_non","Dem"
"1672","No_non","Dem"
"0862","No_non","Dem"
"0788","No_non","Dem"
"1181","No_non","Dem"
"2265","No_non","Dem"
"0611","No_non","Dem"
"1215","No_non","Dem"
"0572","No_non","Dem"
"0627","No_non","Dem"
"1565","No_non","Dem"
"0931","No_non","Dem"
"1835","No_non","Dem"
"0529","No_non","Dem"
"1603","No_non","Dem"
"1796","No_non","Dem"
"0949","No_non","Dem"
"0582","No_non","Dem"
"0489","No_non","Dem"
"1727","No_non","Dem"
"1747","No_non","Dem"
"1693","No_non","Dem"
"1506","No_non","Dem"
"1738","No_non","Dem"
"0403","Felice_eta","Dem"
"0459","Felice_eta","Dem"
"0514","Felice_eta","Dem"
"2215","Felice_eta","Dem"
"0597","Felice_eta","Dem"
"0538","Felice_eta","Dem"
"1665","Felice_eta","Dem"
"0863","Felice_eta","Dem"
"0789","Felice_eta","Dem"
"0573","Felice_eta","Dem"
"1860","Felice_eta","Dem"
"1772","Felice_eta","Dem"
"0888","Giacche_vivendo","Dem"
"0404","Perfidi_gia","Dem"
"0549","Perfidi_gia","Dem"
"2234","Perfidi_gia","Dem"
"0539","Perfidi_gia","Dem"
"1666","Perfidi_gia","Dem"
"0864","Perfidi_gia","Dem"
"0790","Perfidi_gia","Dem"
"1182","Perfidi_gia","Dem"
"2268","Perfidi_gia","Dem"
"0559","Perfidi_gia","Dem"
"1553","Perfidi_gia","Dem"
"1226","Perfidi_gia","Dem"
"0574","Perfidi_gia","Dem"
"1865","Perfidi_gia","Dem"
"0629","Perfidi_gia","Dem"
"1566","Perfidi_gia","Dem"
"0932","Perfidi_gia","Dem"
"0530","Perfidi_gia","Dem"
"1595","Perfidi_gia","Dem"
"1798","Perfidi_gia","Dem"
"0950","Perfidi_gia","Dem"
"1452","Perfidi_gia","Dem"
"1683","Perfidi_gia","Dem"
"0491","Perfidi_gia","Dem"
"1724","Perfidi_gia","Dem"
"1752","Perfidi_gia","Dem"
"1695","Perfidi_gia","Dem"
"1818","Perfidi_gia","Dem"
"0399","La_destra","Dem"
"0460","La_destra","Dem"
"0606","La_destra","Dem"
"0981","La_destra","Dem"
"1671","La_destra","Dem"
"0865","La_destra","Dem"
"1710","La_destra","Dem"
"0791","La_destra","Dem"
"1187","La_destra","Dem"
"2273","La_destra","Dem"
"0543","La_destra","Dem"
"1607","La_destra","Dem"
"1227","La_destra","Dem"
"0575","La_destra","Dem"
"1854","La_destra","Dem"
"0625","La_destra","Dem"
"1567","La_destra","Dem"
"0935","La_destra","Dem"
"1836","La_destra","Dem"
"0531","La_destra","Dem"
"1604","La_destra","Dem"
"1797","La_destra","Dem"
"0951","La_destra","Dem"
"1690","La_destra","Dem"
"0511","La_destra","Dem"
"1783","La_destra","Dem"
"1405","La_destra","Dem"
"1751","La_destra","Dem"
"1697","La_destra","Dem"
"1817","La_destra","Dem"
"1504","La_destra","Dem"
"1737","La_destra","Dem"
"0400","Non_odi","Dem"
"0550","Non_odi","Dem"
"2217","Non_odi","Dem"
"0603","Non_odi","Dem"
"0891","Non_odi","Dem"
"1668","Non_odi","Dem"
"0866","Non_odi","Dem"
"0792","Non_odi","Dem"
"1183","Non_odi","Dem"
"2275","Non_odi","Dem"
"0560","Non_odi","Dem"
"1228","Non_odi","Dem"
"0576","Non_odi","Dem"
"0630","Non_odi","Dem"
"0933","Non_odi","Dem"
"0532","Non_odi","Dem"
"1592","Non_odi","Dem"
"1784","Non_odi","Dem"
"0952","Non_odi","Dem"
"1174","Non_odi","Dem"
"0401","Nel_tuo","Dem"
"0461","Nel_tuo","Dem"
"0551","Nel_tuo","Dem"
"2236","Nel_tuo","Dem"
"0601","Nel_tuo","Dem"
"0892","Nel_tuo","Dem"
"1667","Nel_tuo","Dem"
"0867","Nel_tuo","Dem"
"0793","Nel_tuo","Dem"
"1184","Nel_tuo","Dem"
"0545","Nel_tuo","Dem"
"1229","Nel_tuo","Dem"
"0577","Nel_tuo","Dem"
"1862","Nel_tuo","Dem"
"0533","Nel_tuo","Dem"
"1601","Nel_tuo","Dem"
"1685","Nel_tuo","Dem"
"1750","Nel_tuo","Dem"
"1815","Nel_tuo","Dem"
"1510","Nel_tuo","Dem"
"0402","Ah_che","Dem"
"2224","Ah_che","Dem"
"0598","Ah_che","Dem"
"0868","Ah_che","Dem"
"0794","Ah_che","Dem"
"1861","Ah_che","Dem"
"0534","Ah_che","Dem"
"1812","Ah_che","Dem"
"0386","Misero_pargoletto","Dem"
"0080","Misero_pargoletto","Dem"
"0552","Misero_pargoletto","Dem"
"1802","Misero_pargoletto","Dem"
"0599","Misero_pargoletto","Dem"
"0081","Misero_pargoletto","Dem"
"0100","Misero_pargoletto","Dem"
"0083","Misero_pargoletto","Dem"
"0093","Misero_pargoletto","Dem"
"0094","Misero_pargoletto","Dem"
"2277","Misero_pargoletto","Dem"
"0088","Misero_pargoletto","Dem"
"1554","Misero_pargoletto","Dem"
"0089","Misero_pargoletto","Dem"
"0096","Misero_pargoletto","Dem"
"1852","Misero_pargoletto","Dem"
"0087","Misero_pargoletto","Dem"
"1866","Misero_pargoletto","Dem"
"0097","Misero_pargoletto","Dem"
"1568","Misero_pargoletto","Dem"
"0090","Misero_pargoletto","Dem"
"1838","Misero_pargoletto","Dem"
"0082","Misero_pargoletto","Dem"
"1596","Misero_pargoletto","Dem"
"1791","Misero_pargoletto","Dem"
"0953","Misero_pargoletto","Dem"
"0099","Misero_pargoletto","Dem"
"1688","Misero_pargoletto","Dem"
"0095","Misero_pargoletto","Dem"
"1726","Misero_pargoletto","Dem"
"0102","Misero_pargoletto","Dem"
"1289","Misero_pargoletto","Dem"
"1749","Misero_pargoletto","Dem"
"1696","Misero_pargoletto","Dem"
"1809","Misero_pargoletto","Dem"
"1509","Misero_pargoletto","Dem"
"0098","Misero_pargoletto","Dem"
"1736","Misero_pargoletto","Dem"
"0391","Odo_il","Dem"
"0469","Odo_il","Dem"
"0553","Odo_il","Dem"
"2226","Odo_il","Dem"
"0604","Odo_il","Dem"
"0893","Odo_il","Dem"
"0869","Odo_il","Dem"
"0795","Odo_il","Dem"
"1185","Odo_il","Dem"
"0547","Odo_il","Dem"
"1555","Odo_il","Dem"
"1230","Odo_il","Dem"
"0578","Odo_il","Dem"
"1849","Odo_il","Dem"
"1569","Odo_il","Dem"
"0934","Odo_il","Dem"
"0535","Odo_il","Dem"
"1605","Odo_il","Dem"
"1684","Odo_il","Dem"
"0490","Odo_il","Dem"
"1720","Odo_il","Dem"
"0390","Che_mai","Dem"
"0470","Che_mai","Dem"
"0554","Che_mai","Dem"
"2227","Che_mai","Dem"
"0600","Che_mai","Dem"
"0894","Che_mai","Dem"
"1662","Che_mai","Dem"
"0609","Che_mai","Dem"
"1243","Che_mai","Dem"
"0796","Che_mai","Dem"
"1186","Che_mai","Dem"
"2280","Che_mai","Dem"
"0548","Che_mai","Dem"
"1231","Che_mai","Dem"
"0579","Che_mai","Dem"
"1847","Che_mai","Dem"
"0936","Che_mai","Dem"
"1740","Che_mai","Dem"
"1839","Che_mai","Dem"
"0536","Che_mai","Dem"
"1597","Che_mai","Dem"
"1795","Che_mai","Dem"
"0954","Che_mai","Dem"
"1806","Che_mai","Dem"
"0492","Che_mai","Dem"
"1782","Che_mai","Dem"
"1265","Che_mai","Dem"
"1698","Che_mai","Dem"
"1516","Che_mai","Dem"
"0389","Non_dura","Dem"
"0471","Non_dura","Dem"
"0555","Non_dura","Dem"
"2231","Non_dura","Dem"
"0602","Non_dura","Dem"
"0895","Non_dura","Dem"
"1663","Non_dura","Dem"
"0556","Non_dura","Dem"
"0797","Non_dura","Dem"
"1232","Non_dura","Dem"
"2278","Non_dura","Dem"
"1238","Non_dura","Dem"
"0633","Non_dura","Dem"
"0937","Non_dura","Dem"
"0537","Non_dura","Dem"
"1686","Non_dura","Dem"
"0453","Cangi_per","Dem"
"0462","Del_sole","Dem"
"0889","Non_vi","Dem"
"0930","Non_vi","Dem"
"0890","Per_lei","Dem"
"0568","Per_lei","Dem"
"0617","Parto_crudel","Dem"
"0618","Piu_non","Dem"
"0619","Di_quel","Dem"
"0623","Del_genitor","Dem"
"0626","Se_potesse","Dem"
"0631","Di_speme","Dem"
"0632","E_cessato","Dem"
"0634","Perche_perche","Dem"
"0605","Temo_in","Dem"
"0502","Temo_in","Dem"
"1404","Temo_in","Dem"
"0505","Se_ti","Dem"
"0480","Io_non","Dem"
"0483","Alma_piu","Dem"
"0497","Son_qual","Dem"
"0546","Parto_oh_dio","Dem"
"0886","Del_cielo","Dem"
"0887","Stelle_adorate","Dem"
"0628a","Si_tintendo","Dem"
"1105","Io_veggo","Dem"
"0607","Non_e_ver","Dem"
"1564","Gia_si","Dem"
"0778","Nel_dolci","Dem"
"1443","Dovrei_ma","Did"
"1699","Dovrei_ma","Did"
"0257","Dovrei_ma","Did"
"1883","Dovrei_ma","Did"
"0280","Dovrei_ma","Did"
"0285","Dovrei_ma","Did"
"1614","Dovrei_ma","Did"
"1969","Dovrei_ma","Did"
"1507","Dovrei_ma","Did"
"1819","Dovrei_ma","Did"
"1859","Dovrei_ma","Did"
"0377","Dovrei_ma","Did"
"1924","Dovrei_ma","Did"
"1634","Dovrei_ma","Did"
"1625","Dovrei_ma","Did"
"0311","Dovrei_ma","Did"
"0292","Dovrei_ma","Did"
"0023","Diro_che","Did"
"0384","Diro_che","Did"
"0005","Diro_che","Did"
"0186","Diro_che","Did"
"0199","Diro_che","Did"
"0202","Diro_che","Did"
"1444","Diro_che","Did"
"1536","Diro_che","Did"
"0485","Diro_che","Did"
"0233","Diro_che","Did"
"1700","Diro_che","Did"
"0030","Diro_che","Did"
"0328","Diro_che","Did"
"0243","Diro_che","Did"
"0667","Diro_che","Did"
"1756","Diro_che","Did"
"0307","Diro_che","Did"
"0291","Diro_che","Did"
"1615","Diro_che","Did"
"1972","Diro_che","Did"
"1508","Diro_che","Did"
"1820","Diro_che","Did"
"0337","Diro_che","Did"
"0376","Diro_che","Did"
"1870","Diro_che","Did"
"1925","Diro_che","Did"
"1635","Diro_che","Did"
"0314","Diro_che","Did"
"0001","Son_regina","Did"
"0351","Son_regina","Did"
"0006","Son_regina","Did"
"0008","Son_regina","Did"
"0012","Son_regina","Did"
"0319","Son_regina","Did"
"0015","Son_regina","Did"
"0016","Son_regina","Did"
"1474","Son_regina","Did"
"1573","Son_regina","Did"
"1144","Son_regina","Did"
"0033","Son_regina","Did"
"1703","Son_regina","Did"
"0010","Son_regina","Did"
"1890","Son_regina","Did"
"0049","Son_regina","Did"
"0051","Son_regina","Did"
"0053","Son_regina","Did"
"0809","Son_regina","Did"
"1757","Son_regina","Did"
"1912","Son_regina","Did"
"0038","Son_regina","Did"
"0040","Son_regina","Did"
"1617","Son_regina","Did"
"1997","Son_regina","Did"
"0041","Son_regina","Did"
"1917","Son_regina","Did"
"1891","Son_regina","Did"
"2051","Son_regina","Did"
"0047","Son_regina","Did"
"0363","Son_regina","Did"
"1881","Son_regina","Did"
"1964","Son_regina","Did"
"1637","Son_regina","Did"
"0043","Son_regina","Did"
"0079","Son_regina","Did"
"0388","Grato_rende","Did"
"1885","Tu_mi","Did"
"0055","Tu_mi_scorgi","Did"
"0062","Tu_mi_scorgi","Did"
"0026","Tu_mi_scorgi","Did"
"0187","Tu_mi_scorgi","Did"
"0200","Tu_mi_scorgi","Did"
"0150","Tu_mi_scorgi","Did"
"1469","Tu_mi_scorgi","Did"
"1574","Tu_mi_scorgi","Did"
"1147","Tu_mi_scorgi","Did"
"0235","Tu_mi_scorgi","Did"
"0075","Tu_mi_scorgi","Did"
"0259","Tu_mi_scorgi","Did"
"0344","Tu_mi_scorgi","Did"
"0684","Tu_mi_scorgi","Did"
"1761","Tu_mi_scorgi","Did"
"0281","Tu_mi_scorgi","Did"
"1825","Tu_mi_scorgi","Did"
"1871","Tu_mi_scorgi","Did"
"1926","Tu_mi_scorgi","Did"
"1636","Tu_mi_scorgi","Did"
"0056","Fra_lo","Did"
"0393","Fra_lo","Did"
"0063","Fra_lo","Did"
"0027","Fra_lo","Did"
"0188","Fra_lo","Did"
"0322","Fra_lo","Did"
"0201","Fra_lo","Did"
"1472","Fra_lo","Did"
"1549","Fra_lo","Did"
"0236","Fra_lo","Did"
"1701","Fra_lo","Did"
"0246","Fra_lo","Did"
"0685","Fra_lo","Did"
"1763","Fra_lo","Did"
"1905","Fra_lo","Did"
"0282","Fra_lo","Did"
"0293","Fra_lo","Did"
"1623","Fra_lo","Did"
"1987","Fra_lo","Did"
"1511","Fra_lo","Did"
"1918","Fra_lo","Did"
"1826","Fra_lo","Did"
"1888","Fra_lo","Did"
"1955","Fra_lo","Did"
"1639","Fra_lo","Did"
"0024","Se_dalle","Did"
"0394","Se_dalle","Did"
"0064","Se_dalle","Did"
"0189","Se_dalle","Did"
"0203","Se_dalle","Did"
"1470","Se_dalle","Did"
"1541","Se_dalle","Did"
"2426","Se_dalle","Did"
"0244","Se_dalle","Did"
"0076","Se_dalle","Did"
"0262","Se_dalle","Did"
"0348","Se_dalle","Did"
"0686","Se_dalle","Did"
"1776","Se_dalle","Did"
"1618","Se_dalle","Did"
"1976","Se_dalle","Did"
"1915","Se_dalle","Did"
"1828","Se_dalle","Did"
"0342","Se_dalle","Did"
"0385","Se_dalle","Did"
"1927","Se_dalle","Did"
"1638","Se_dalle","Did"
"1626","Se_dalle","Did"
"0315","Se_dalle","Did"
"0057","Quando_saprai","Did"
"0395","Quando_saprai","Did"
"0028","Quando_saprai","Did"
"0151","Quando_saprai","Did"
"0334","Quando_saprai","Did"
"0214","Quando_saprai","Did"
"0149","Quando_saprai","Did"
"1445","Quando_saprai","Did"
"1537","Quando_saprai","Did"
"0488","Quando_saprai","Did"
"0239","Quando_saprai","Did"
"1702","Quando_saprai","Did"
"0077","Quando_saprai","Did"
"1922","Quando_saprai","Did"
"0271","Quando_saprai","Did"
"0349","Quando_saprai","Did"
"0251","Quando_saprai","Did"
"0767","Quando_saprai","Did"
"1769","Quando_saprai","Did"
"1913","Quando_saprai","Did"
"0283","Quando_saprai","Did"
"0297","Quando_saprai","Did"
"1979","Quando_saprai","Did"
"1919","Quando_saprai","Did"
"1827","Quando_saprai","Did"
"1670","Quando_saprai","Did"
"0343","Quando_saprai","Did"
"0398","Quando_saprai","Did"
"1873","Quando_saprai","Did"
"1930","Quando_saprai","Did"
"1643","Quando_saprai","Did"
"1627","Quando_saprai","Did"
"0320","Quando_saprai","Did"
"1512","Quandro_saprai","Did"
"0058","Ogni_amator","Did"
"0406","Ogni_amator","Did"
"0066","Ogni_amator","Did"
"0148","Ogni_amator","Did"
"0152","Ogni_amator","Did"
"1461","Ogni_amator","Did"
"1577","Ogni_amator","Did"
"1165","Ogni_amator","Did"
"1893","Ogni_amator","Did"
"0289","Ogni_amator","Did"
"0372","Ogni_amator","Did"
"1914","Ogni_amator","Did"
"1878","Ogni_amator","Did"
"1923","Ogni_amator","Did"
"1642","Ogni_amator","Did"
"1628","Ogni_amator","Did"
"0059","Son_quel","Did"
"0415","Son_quel","Did"
"0067","Son_quel","Did"
"0356","Son_quel","Did"
"0207","Son_quel","Did"
"1570","Son_quel","Did"
"0241","Son_quel","Did"
"0078","Son_quel","Did"
"0260","Son_quel","Did"
"0357","Son_quel","Did"
"1622","Son_quel","Did"
"1518","Son_quel","Did"
"0338","Son_quel","Did"
"0378","Son_quel","Did"
"0392","Tu_mi_guardi","Did"
"0396","Costanza_mio","Did"
"0387","Nel_tuo","Did"
"0379","Sdegno_ingegno","Did"
"0405","Di_quest_alma","Did"
"0439","Sono_intrepido","Did"
"0455","Vanne_a","Did"
"0468","Parmi_dudir","Did"
"0484","Va_crudele","Did"
"1887","Infelice_e","Did"
"0046","Infelice_sventurato","Did"
"0068","Infelice_sventurato","Did"
"0140","Infelice_sventurato","Did"
"0215","Infelice_sventurato","Did"
"1760","Infelice_sventurato","Did"
"0284","Infelice_sventurato","Did"
"1620","Infelice_sventurato","Did"
"1513","Infelice_sventurato","Did"
"0060","Tu_mi_disarmi","Did"
"0147","Tu_mi_disarmi","Did"
"0216","Tu_mi_disarmi","Did"
"0245","Tu_mi_disarmi","Did"
"1898","Tu_mi_disarmi","Did"
"1360","Tu_mi_disarmi","Did"
"0687","Tu_mi_disarmi","Did"
"1762","Tu_mi_disarmi","Did"
"0287","Tu_mi_disarmi","Did"
"0304","Tu_mi_disarmi","Did"
"1619","Tu_mi_disarmi","Did"
"1973","Tu_mi_disarmi","Did"
"1517","Tu_mi_disarmi","Did"
"0347","Tu_mi_disarmi","Did"
"0416","Tu_mi_disarmi","Did"
"1931","Tu_mi_disarmi","Did"
"1640","Tu_mi_disarmi","Did"
"1632","Tu_mi_disarmi","Did"
"0317","Tu_mi_disarmi","Did"
"0303","Tu_mi_disarmi","Did"
"0003","Non_ha","Did"
"0361","Non_ha","Did"
"0007","Non_ha","Did"
"0013","Non_ha","Did"
"0474","Non_ha","Did"
"1650","Non_ha","Did"
"0014","Non_ha","Did"
"0032","Non_ha","Did"
"1477","Non_ha","Did"
"1538","Non_ha","Did"
"1145","Non_ha","Did"
"0017","Non_ha","Did"
"1840","Non_ha","Did"
"1896","Non_ha","Did"
"0018","Non_ha","Did"
"0019","Non_ha","Did"
"0773","Non_ha","Did"
"0020","Non_ha","Did"
"1986","Non_ha","Did"
"0002","Non_ha","Did"
"1830","Non_ha","Did"
"0021","Non_ha","Did"
"1777","Non_ha","Did"
"0061","Se_resto","Did"
"0362","Se_resto","Did"
"0092","Se_resto","Did"
"0101","Se_resto","Did"
"0380","Se_resto","Did"
"0103","Se_resto","Did"
"0108","Se_resto","Did"
"1446","Se_resto","Did"
"1582","Se_resto","Did"
"1146","Se_resto","Did"
"0105","Se_resto","Did"
"1841","Se_resto","Did"
"1895","Se_resto","Did"
"0107","Se_resto","Did"
"0109","Se_resto","Did"
"2000","Se_resto","Did"
"0112","Se_resto","Did"
"1831","Se_resto","Did"
"0104","Se_resto","Did"
"0365","Se_resto","Did"
"0106","Se_resto","Did"
"0313","Se_resto","Did"
"1523","Pensa_che","Did"
"0069","Pensa_che","Did"
"0170","Pensa_che","Did"
"1899","Pensa_che","Did"
"0688","Pensa_che","Did"
"1909","Pensa_che","Did"
"0288","Pensa_che","Did"
"1970","Pensa_che","Did"
"0352","Pensa_che","Did"
"0428","Pensa_che","Did"
"1882","Pensa_che","Did"
"1928","Pensa_che","Did"
"1641","Pensa_che","Did"
"0318","Pensa_che","Did"
"1524","Leon_che","Did"
"2173","Leon_che","Did"
"0424","Leon_che","Did"
"0142","Leon_che","Did"
"0070","Leon_che","Did"
"0190","Leon_che","Did"
"0171","Leon_che","Did"
"1960","Leon_che","Did"
"1647","Leon_che","Did"
"1522","Ardi_per","Did"
"2183","Ardi_per","Did"
"0425","Ardi_per","Did"
"0145","Ardi_per","Did"
"0206","Ardi_per","Did"
"1462","Ardi_per","Did"
"1542","Ardi_per","Did"
"0493","Ardi_per","Did"
"0172","Ardi_per","Did"
"0264","Ardi_per","Did"
"1889","Ardi_per","Did"
"1823","Ardi_per","Did"
"1525","L_augelletto","Did"
"0440","L_augelletto","Did"
"0143","L_augelletto","Did"
"0071","L_augelletto","Did"
"0191","L_augelletto","Did"
"0336","L_augelletto","Did"
"1361","L_augelletto","Did"
"1520","L_augelletto","Did"
"0359","L_augelletto","Did"
"1629","L_augelletto","Did"
"1526","Ah_non_lasciarmi","Did"
"0009","Ah_non_lasciarmi","Did"
"0022","Ah_non_lasciarmi","Did"
"0031","Ah_non_lasciarmi","Did"
"0048","Ah_non_lasciarmi","Did"
"0327","Ah_non_lasciarmi","Did"
"1478","Ah_non_lasciarmi","Did"
"1540","Ah_non_lasciarmi","Did"
"0506","Ah_non_lasciarmi","Did"
"0034","Ah_non_lasciarmi","Did"
"1843","Ah_non_lasciarmi","Did"
"0011","Ah_non_lasciarmi","Did"
"1894","Ah_non_lasciarmi","Did"
"0036","Ah_non_lasciarmi","Did"
"0050","Ah_non_lasciarmi","Did"
"0035","Ah_non_lasciarmi","Did"
"0798","Ah_non_lasciarmi","Did"
"1758","Ah_non_lasciarmi","Did"
"0037","Ah_non_lasciarmi","Did"
"0039","Ah_non_lasciarmi","Did"
"0045","Ah_non_lasciarmi","Did"
"1621","Ah_non_lasciarmi","Did"
"0042","Ah_non_lasciarmi","Did"
"1916","Ah_non_lasciarmi","Did"
"1822","Ah_non_lasciarmi","Did"
"0052","Ah_non_lasciarmi","Did"
"0364","Ah_non_lasciarmi","Did"
"1877","Ah_non_lasciarmi","Did"
"1959","Ah_non_lasciarmi","Did"
"0375","Ah_non_lasciarmi","Did"
"1644","Ah_non_lasciarmi","Did"
"0044","Ah_non_lasciarmi","Did"
"0136","Ah_non_lasciarmi","Did"
"0146","Ah_non_lasciarmi","Did"
"0141","Vedi_nel","Did"
"2172","Vedi_nel","Did"
"0427","Vedi_nel","Did"
"0072","Vedi_nel","Did"
"0192","Vedi_nel","Did"
"0473","Vedi_nel","Did"
"0221","Vedi_nel","Did"
"0153","Vedi_nel","Did"
"1447","Vedi_nel","Did"
"1544","Vedi_nel","Did"
"0250","Vedi_nel","Did"
"0173","Vedi_nel","Did"
"1764","Vedi_nel","Did"
"1529","Fosca_nube","Did"
"0154","Fosca_nube","Did"
"0219","Fosca_nube","Did"
"0515","Fosca_nube","Did"
"0252","Fosca_nube","Did"
"1900","Fosca_nube","Did"
"0270","Fosca_nube","Did"
"0366","Fosca_nube","Did"
"1362","Fosca_nube","Did"
"0769","Fosca_nube","Did"
"0306","Fosca_nube","Did"
"0341","Fosca_nube","Did"
"1920","Fosca_nube","Did"
"1829","Fosca_nube","Did"
"1874","Fosca_nube","Did"
"0155","Tacero_se","Did"
"2170","Tacero_se","Did"
"0193","Tacero_se","Did"
"0237","Tacero_se","Did"
"0204","Tacero_se","Did"
"1473","Tacero_se","Did"
"1545","Tacero_se","Did"
"1148","Tacero_se","Did"
"0174","Tacero_se","Did"
"1902","Tacero_se","Did"
"0286","Tacero_se","Did"
"1767","Tacero_se","Did"
"0290","Tacero_se","Did"
"1519","Tacero_se","Did"
"1851","Tacero_se","Did"
"0156","Non_cede","Did"
"2175","Non_cede","Did"
"1448","Non_cede","Did"
"0265","Non_cede","Did"
"1832","Non_cede","Did"
"1530","Veggio_la","Did"
"0157","Veggio_la","Did"
"0167","Veggio_la","Did"
"0194","Veggio_la","Did"
"0240","Veggio_la","Did"
"1463","Veggio_la","Did"
"0665","Veggio_la","Did"
"1844","Veggio_la","Did"
"1904","Veggio_la","Did"
"1363","Veggio_la","Did"
"1765","Veggio_la","Did"
"0296","Veggio_la","Did"
"0340","Veggio_la","Did"
"1624","Veggio_la","Did"
"1527","Chiamami_pur","Did"
"2176","Chiamami_pur","Did"
"0441","Chiamami_pur","Did"
"0158","Chiamami_pur","Did"
"0168","Chiamami_pur","Did"
"0195","Chiamami_pur","Did"
"0397","Chiamami_pur","Did"
"0330","Chiamami_pur","Did"
"1466","Chiamami_pur","Did"
"1161","Chiamami_pur","Did"
"0256","Chiamami_pur","Did"
"0177","Chiamami_pur","Did"
"0278","Chiamami_pur","Did"
"1364","Chiamami_pur","Did"
"1770","Chiamami_pur","Did"
"1983","Chiamami_pur","Did"
"1521","Chiamami_pur","Did"
"1867","Chiamami_pur","Did"
"0353","Chiamami_pur","Did"
"0438","Chiamami_pur","Did"
"0159","Va_lusingando","Did"
"2178","Va_lusingando","Did"
"0196","Va_lusingando","Did"
"0205","Va_lusingando","Did"
"1475","Va_lusingando","Did"
"1543","Va_lusingando","Did"
"1166","Va_lusingando","Did"
"1768","Va_lusingando","Did"
"1850","Va_lusingando","Did"
"1886","Va_lusingando","Did"
"1875","Va_lusingando","Did"
"0160","Vivi_superbo","Did"
"2180","Vivi_superbo","Did"
"0197","Vivi_superbo","Did"
"0374","Vivi_superbo","Did"
"0222","Vivi_superbo","Did"
"1857","Vivi_superbo","Did"
"1911","Vivi_superbo","Did"
"1528","Su_la","Did"
"0423","Su_la","Did"
"1759","Su_la","Did"
"1531","Quando_londa","Did"
"2317","Quando_londa","Did"
"0212","Quando_londa","Did"
"0223","Quando_londa","Did"
"0209","Quando_londa","Did"
"1471","Quando_londa","Did"
"1162","Quando_londa","Did"
"0179","Quando_londa","Did"
"0272","Quando_londa","Did"
"1402","Quando_londa","Did"
"1755","Quando_londa","Did"
"1824","Quando_londa","Did"
"1532","A_trionfar","Did"
"2325","A_trionfar","Did"
"0213","A_trionfar","Did"
"0224","A_trionfar","Did"
"0210","A_trionfar","Did"
"1449","A_trionfar","Did"
"1586","A_trionfar","Did"
"0666","A_trionfar","Did"
"0180","A_trionfar","Did"
"0274","A_trionfar","Did"
"0324","A_trionfar","Did"
"1403","A_trionfar","Did"
"1773","A_trionfar","Did"
"0298","A_trionfar","Did"
"1833","A_trionfar","Did"
"1879","A_trionfar","Did"
"1535","Nel_duol","Did"
"0229","Nel_duol","Did"
"0225","Nel_duol","Did"
"0217","Nel_duol","Did"
"1467","Nel_duol","Did"
"1546","Nel_duol","Did"
"0268","Nel_duol","Did"
"1842","Nel_duol","Did"
"0181","Nel_duol","Did"
"1907","Nel_duol","Did"
"1365","Nel_duol","Did"
"0689","Nel_duol","Did"
"1771","Nel_duol","Did"
"1910","Nel_duol","Did"
"0300","Nel_duol","Did"
"1974","Nel_duol","Did"
"1514","Nel_duol","Did"
"1633","Nel_duol","Did"
"1533","Va_crescendo","Did"
"2184","Va_crescendo","Did"
"2316","Va_crescendo","Did"
"1785","Va_crescendo","Did"
"0335","Va_crescendo","Did"
"0226","Va_crescendo","Did"
"1539","Va_crescendo","Did"
"1159","Va_crescendo","Did"
"0267","Va_crescendo","Did"
"0182","Va_crescendo","Did"
"0275","Va_crescendo","Did"
"0373","Va_crescendo","Did"
"1367","Va_crescendo","Did"
"0772","Va_crescendo","Did"
"0301","Va_crescendo","Did"
"0346","Va_crescendo","Did"
"1975","Va_crescendo","Did"
"1515","Va_crescendo","Did"
"1821","Va_crescendo","Did"
"0472","Va_crescendo","Did"
"1880","Va_crescendo","Did"
"0436","Va_crescendo","Did"
"1872","Va_crescendo","Did"
"1932","Va_crescendo","Did"
"1645","Va_crescendo","Did"
"1631","Va_crescendo","Did"
"0165","Gia_si","Did"
"2185","Gia_si","Did"
"2334","Gia_si","Did"
"0231","Gia_si","Did"
"0227","Gia_si","Did"
"0218","Gia_si","Did"
"1476","Gia_si","Did"
"1588","Gia_si","Did"
"0211","Gia_si","Did"
"1897","Gia_si","Did"
