"AriaId","marker","value","perez_high","pct","pctl_galuppi"
1241,"PartVa_Degree5_Per_relative",0.275049115913556,TRUE,5.12323299449591,0.683823529411765
1241,"SoundVa_LargestSemitonesAsc",19,FALSE,-4.81914706375751,0.852941176470588
1241,"PartBs_Degree4_Per_relative",0.102161100196464,FALSE,-4.81735043405723,0.0588235294117647
1241,"SoundSop_IntervalA2_Per",0,TRUE,5.03472378813361,0.948529411764706
1241,"PartHnII_IntervalM3_Per",0,TRUE,5.00744659159968,0.75735294117647
1241,"PartVa_DynMean",65,TRUE,5.00269894167122,0.382352941176471
1241,"PartVnI_Degree.4_Per_relative",0.0265339966832504,FALSE,-4.76076612407984,0.948529411764706
1241,"PartVnII_Degree.6_Per_relative",0,FALSE,-4.74645671898222,0.63235294117647
1241,"PartVnI_Acc_avg_abs_step_4.0",0.3,TRUE,4.94471475332279,0.0441176470588235
1241,"SoundBs_IntervalP.5_Per",0.0216535433070866,TRUE,4.88732833450076,0.455882352941176
1241,"PartBs_Degree5_Per_relative",0.275049115913556,TRUE,4.83904247505018,0.661764705882353
1241,"PartVnI_IntervalsMajorAsc_Per",0.104651162790698,FALSE,-4.58651535267868,0.0882352941176471
1241,"PartHnII_Intervalm3_Per",0,TRUE,4.80683241804494,0.720588235294118
1241,"Harmony_Chord_IV_Per",0.0828025477707006,FALSE,-4.56321907331708,0.433823529411765
1241,"PartVnII_Degree.4_Per_relative",0.0209003215434083,FALSE,-4.39005073757526,0.919117647058823
1241,"Score_AbsoluteIntervallicTrimDiff",0.570430221129967,FALSE,-4.35704103343509,0.330882352941176
1241,"SoundSop_Intervalm3_Per",0.0229885057471264,TRUE,4.47504484765215,0.455882352941176
1241,"SoundBs_DescendingIntervallicStd",4.08486262067216,FALSE,-4.23954156985518,0.61764705882353
1241,"Harmony_Chord_types_major.triad",0.630573248407643,TRUE,4.42565236811561,0.492647058823529
1241,"PartObII_IntervalP4_Per",0,FALSE,-4.20261625889482,0.602941176470588
1241,"SoundVa_AbsoluteIntervallicTrimDiff",0.829280531110082,FALSE,-3.99501905693458,0.933823529411765
1241,"SoundVa_IntervallicTrimDiff",-0.0754593175853018,TRUE,4.12661333376378,0.389705882352941
1241,"Score_IntervalP8_Per",0.010306153379812,FALSE,-3.85438904178467,0.220588235294118
1241,"SoundVa_IntervalP8_Per",0.0236220472440944,FALSE,-3.74158706439217,0.639705882352941
1241,"SoundVa_AbsoluteIntervallicKurtosis",1.87662795878519,FALSE,-3.73571503295488,0.323529411764706
1241,"PartHnII_IntervalP4_Per",0,FALSE,-3.68332448374783,0.602941176470588
1241,"SoundHn_IntervalP.5_Per",0,FALSE,-3.67147594452589,0.595588235294118
1241,"Score_AbsoluteIntervallicStd",3.18904732711278,FALSE,-3.3516713735892,0.676470588235294
1241,"Score_DescendingIntervallicStd",2.97671187090415,FALSE,-3.02704339734153,0.63235294117647
1241,"PartVa_Degree1_Per_relative",0.302554027504912,NA,NA,0.786764705882353
1241,"Score_LowestNoteIndex",36,NA,NA,0.264705882352941
