"marker","pct","Composer","direction","rank","AriaId","AriaName","AriaOpera","value","mean_galuppi","mean_perez","mean_jommelli","mean_hasse"
"PartBs_Degree4_Per_relative",-4.81735043405723,"Johann Adolph Hasse","low",2,2300,"Sommi_dei","Ale",0.0606060606060606,0.145205402243457,0.122551860946893,0.12047391773043,0.128411160241418
"PartBs_Degree4_Per_relative",-4.81735043405723,"Johann Adolph Hasse","low",3,728,"Vuoi_saper","Ale",0.063231850117096,0.145205402243457,0.122551860946893,0.12047391773043,0.128411160241418
"PartBs_Degree5_Per_relative",4.83904247505018,"Baldassare Galuppi","low",1,1209,"Tintendo_ingrata","Dem",0.154302670623145,0.256087274142558,0.289584327512731,0.244215957720671,0.274939308020024
"PartBs_Degree5_Per_relative",4.83904247505018,"Baldassare Galuppi","low",2,769,"Fosca_nube","Did",0.15839243498818,0.256087274142558,0.289584327512731,0.244215957720671,0.274939308020024
"PartBs_Degree5_Per_relative",4.83904247505018,"Baldassare Galuppi","low",3,2035,"Cosi_stupisce","Art",0.160869565217391,0.256087274142558,0.289584327512731,0.244215957720671,0.274939308020024
"PartBs_Degree5_Per_relative",4.83904247505018,"Davide Perez","high",1,710,"Destrier_che","Ale",0.641370869033048,0.256087274142558,0.289584327512731,0.244215957720671,0.274939308020024
"PartBs_Degree5_Per_relative",4.83904247505018,"Davide Perez","high",2,1382,"Dove_si","Ale",0.461261261261261,0.256087274142558,0.289584327512731,0.244215957720671,0.274939308020024
"PartBs_Degree5_Per_relative",4.83904247505018,"Davide Perez","high",3,2773,"Digli_che_un","Adr",0.442446043165468,0.256087274142558,0.289584327512731,0.244215957720671,0.274939308020024
"PartBs_Degree5_Per_relative",4.83904247505018,"Niccolò Jommelli","low",1,348,"Se_dalle","Did",0.095049504950495,0.256087274142558,0.289584327512731,0.244215957720671,0.274939308020024
"PartBs_Degree5_Per_relative",4.83904247505018,"Niccolò Jommelli","low",2,934,"Odo_il","Dem",0.101010101010101,0.256087274142558,0.289584327512731,0.244215957720671,0.274939308020024
"PartBs_Degree5_Per_relative",4.83904247505018,"Niccolò Jommelli","low",3,2421,"Mi_credi","Art",0.132075471698113,0.256087274142558,0.289584327512731,0.244215957720671,0.274939308020024
"PartBs_Degree5_Per_relative",4.83904247505018,"Johann Adolph Hasse","high",1,2048,"Non_ti","Art",0.484662576687116,0.256087274142558,0.289584327512731,0.244215957720671,0.274939308020024
"PartBs_Degree5_Per_relative",4.83904247505018,"Johann Adolph Hasse","high",2,745,"Quanto_mai","Ezi",0.48396501457726,0.256087274142558,0.289584327512731,0.244215957720671,0.274939308020024
"PartBs_Degree5_Per_relative",4.83904247505018,"Johann Adolph Hasse","high",3,865,"La_destra","Dem",0.450867052023121,0.256087274142558,0.289584327512731,0.244215957720671,0.274939308020024
"PartBs_Degree6_Per_relative",-7.52548663293722,"Baldassare Galuppi","high",1,1243,"Che_mai","Dem",0.129411764705882,0.0470818009442264,0.0275963330982739,0.0548158233499254,0.061101885981819
"PartBs_Degree6_Per_relative",-7.52548663293722,"Baldassare Galuppi","high",2,488,"Quando_saprai","Did",0.106796116504854,0.0470818009442264,0.0275963330982739,0.0548158233499254,0.061101885981819
"PartBs_Degree6_Per_relative",-7.52548663293722,"Baldassare Galuppi","high",3,1283,"Finche_rimango","Ale",0.0954198473282442,0.0470818009442264,0.0275963330982739,0.0548158233499254,0.061101885981819
"PartBs_Degree6_Per_relative",-7.52548663293722,"Davide Perez","low",1,1350,"Se_mai","Ale",0,0.0470818009442264,0.0275963330982739,0.0548158233499254,0.061101885981819
"PartBs_Degree6_Per_relative",-7.52548663293722,"Davide Perez","low",2,694,"Se_mai","Ale",0,0.0470818009442264,0.0275963330982739,0.0548158233499254,0.061101885981819
"PartBs_Degree6_Per_relative",-7.52548663293722,"Davide Perez","low",3,1066,"Vanne_piu","Ale",0,0.0470818009442264,0.0275963330982739,0.0548158233499254,0.061101885981819
"PartBs_Degree6_Per_relative",-7.52548663293722,"Niccolò Jommelli","high",1,953,"Misero_pargoletto","Dem",0.132231404958678,0.0470818009442264,0.0275963330982739,0.0548158233499254,0.061101885981819
"PartBs_Degree6_Per_relative",-7.52548663293722,"Niccolò Jommelli","high",2,120,"Se_tutti","Dem",0.124113475177305,0.0470818009442264,0.0275963330982739,0.0548158233499254,0.061101885981819
"PartBs_Degree6_Per_relative",-7.52548663293722,"Niccolò Jommelli","high",3,2085,"Va_tra","Art",0.120200333889816,0.0470818009442264,0.0275963330982739,0.0548158233499254,0.061101885981819
"PartBs_Degree6_Per_relative",-7.52548663293722,"Johann Adolph Hasse","high",1,2129,"Non_ti","Art",0.137931034482759,0.0470818009442264,0.0275963330982739,0.0548158233499254,0.061101885981819
"PartBs_Degree6_Per_relative",-7.52548663293722,"Johann Adolph Hasse","high",2,2309,"Se_viver","Ale",0.137795275590551,0.0470818009442264,0.0275963330982739,0.0548158233499254,0.061101885981819
"PartBs_Degree6_Per_relative",-7.52548663293722,"Johann Adolph Hasse","high",3,2320,"Dove_si","Ale",0.124731182795699,0.0470818009442264,0.0275963330982739,0.0548158233499254,0.061101885981819
"PartBs_DynMean",5.28702875718257,"Baldassare Galuppi","low",1,117,"Se_tutti","Dem",43.4705882352941,64.8278357723162,66.8330234375717,66.0141568542917,67.7643172998628
"PartBs_DynMean",5.28702875718257,"Baldassare Galuppi","low",2,1279,"Digli_che","Ale",48.3333333333333,64.8278357723162,66.8330234375717,66.0141568542917,67.7643172998628
"PartBs_DynMean",5.28702875718257,"Baldassare Galuppi","low",3,671,"Chi_vive","Ale",50.48,64.8278357723162,66.8330234375717,66.0141568542917,67.7643172998628
"PartBs_DynMean",5.28702875718257,"Davide Perez","high",1,263,"Quel_nocchier","Did",74.0714285714286,64.8278357723162,66.8330234375717,66.0141568542917,67.7643172998628
"PartBs_DynMean",5.28702875718257,"Davide Perez","high",2,691,"Vil_trofeo","Ale",73.8529411764706,64.8278357723162,66.8330234375717,66.0141568542917,67.7643172998628
"PartBs_DynMean",5.28702875718257,"Davide Perez","high",3,247,"Sho_la","Did",73.78125,64.8278357723162,66.8330234375717,66.0141568542917,67.7643172998628
"PartBs_DynMean",5.28702875718257,"Niccolò Jommelli","high",1,463,"O_piu","Dem",73.3939393939394,64.8278357723162,66.8330234375717,66.0141568542917,67.7643172998628
"PartBs_DynMean",5.28702875718257,"Niccolò Jommelli","high",2,356,"Son_quel","Did",72.5434782608696,64.8278357723162,66.8330234375717,66.0141568542917,67.7643172998628
"PartBs_DynMean",5.28702875718257,"Niccolò Jommelli","high",3,464,"In_te","Dem",72.2142857142857,64.8278357723162,66.8330234375717,66.0141568542917,67.7643172998628
"PartBs_DynMean",5.28702875718257,"Johann Adolph Hasse","high",1,2728,"Vuoi_punir","Adr",79.55,64.8278357723162,66.8330234375717,66.0141568542917,67.7643172998628
"PartBs_DynMean",5.28702875718257,"Johann Adolph Hasse","high",2,2725,"Dopo_un","Adr",75.9166666666667,64.8278357723162,66.8330234375717,66.0141568542917,67.7643172998628
"PartBs_DynMean",5.28702875718257,"Johann Adolph Hasse","high",3,725,"Se_mai","Ale",75,64.8278357723162,66.8330234375717,66.0141568542917,67.7643172998628
"PartHnII_IntervalM3_Per",5.00744659159968,"Baldassare Galuppi","low",1,668,"E_prezzo","Ale",0,0.00525325538401791,0.0159127194171043,0.00566413767976459,0.00213842541049775
"PartHnII_IntervalM3_Per",5.00744659159968,"Baldassare Galuppi","low",2,1263,"Vedrai_con","Ale",0,0.00525325538401791,0.0159127194171043,0.00566413767976459,0.00213842541049775
"PartHnII_IntervalM3_Per",5.00744659159968,"Baldassare Galuppi","low",3,669,"Vedrai_con","Ale",0,0.00525325538401791,0.0159127194171043,0.00566413767976459,0.00213842541049775
"PartHnII_IntervalM3_Per",5.00744659159968,"Davide Perez","high",1,1342,"Vedrai_con","Ale",0.150234741784038,0.00525325538401791,0.0159127194171043,0.00566413767976459,0.00213842541049775
"PartHnII_IntervalM3_Per",5.00744659159968,"Davide Perez","high",2,244,"Se_dalle","Did",0.111607142857143,0.00525325538401791,0.0159127194171043,0.00566413767976459,0.00213842541049775
"PartHnII_IntervalM3_Per",5.00744659159968,"Davide Perez","high",3,718,"Son_confusa","Ale",0.0902777777777777,0.00525325538401791,0.0159127194171043,0.00566413767976459,0.00213842541049775
"PartHnII_IntervalM3_Per",5.00744659159968,"Niccolò Jommelli","low",1,1572,"Chi_vive","Ale",0,0.00525325538401791,0.0159127194171043,0.00566413767976459,0.00213842541049775
"PartHnII_IntervalM3_Per",5.00744659159968,"Niccolò Jommelli","low",2,1497,"Se_mai","Ale",0,0.00525325538401791,0.0159127194171043,0.00566413767976459,0.00213842541049775
"PartHnII_IntervalM3_Per",5.00744659159968,"Niccolò Jommelli","low",3,1608,"Se_mai","Ale",0,0.00525325538401791,0.0159127194171043,0.00566413767976459,0.00213842541049775
"PartHnII_IntervalM3_Per",5.00744659159968,"Johann Adolph Hasse","low",1,2723,"Dal_labro","Adr",0,0.00525325538401791,0.0159127194171043,0.00566413767976459,0.00213842541049775
"PartHnII_IntervalM3_Per",5.00744659159968,"Johann Adolph Hasse","low",2,2725,"Dopo_un","Adr",0,0.00525325538401791,0.0159127194171043,0.00566413767976459,0.00213842541049775
"PartHnII_IntervalM3_Per",5.00744659159968,"Johann Adolph Hasse","low",3,2726,"E_vero","Adr",0,0.00525325538401791,0.0159127194171043,0.00566413767976459,0.00213842541049775
"PartHnII_IntervalP.8_Per",-6.62568059586078,"Baldassare Galuppi","high",1,1226,"Perfidi_gia","Dem",0.0568181818181818,0.00662912930422282,0.000183269264243044,0.00752611525139234,0.00258245368479124
"PartHnII_IntervalP.8_Per",-6.62568059586078,"Baldassare Galuppi","high",2,2035,"Cosi_stupisce","Art",0.0530973451327433,0.00662912930422282,0.000183269264243044,0.00752611525139234,0.00258245368479124
"PartHnII_IntervalP.8_Per",-6.62568059586078,"Baldassare Galuppi","high",3,1208,"Per_lei","Dem",0.0476190476190476,0.00662912930422282,0.000183269264243044,0.00752611525139234,0.00258245368479124
"PartHnII_IntervalP.8_Per",-6.62568059586078,"Davide Perez","low",1,2758,"Dal_labro","Adr",0,0.00662912930422282,0.000183269264243044,0.00752611525139234,0.00258245368479124
"PartHnII_IntervalP.8_Per",-6.62568059586078,"Davide Perez","low",2,2759,"Sprezza_il","Adr",0,0.00662912930422282,0.000183269264243044,0.00752611525139234,0.00258245368479124
"PartHnII_IntervalP.8_Per",-6.62568059586078,"Davide Perez","low",3,2761,"Dopo_un","Adr",0,0.00662912930422282,0.000183269264243044,0.00752611525139234,0.00258245368479124
"PartHnII_IntervalP.8_Per",-6.62568059586078,"Niccolò Jommelli","high",1,2160,"Su_le","Art",0.117647058823529,0.00662912930422282,0.000183269264243044,0.00752611525139234,0.00258245368479124
"PartHnII_IntervalP.8_Per",-6.62568059586078,"Niccolò Jommelli","high",2,357,"Son_quel","Did",0.0935251798561151,0.00662912930422282,0.000183269264243044,0.00752611525139234,0.00258245368479124
"PartHnII_IntervalP.8_Per",-6.62568059586078,"Niccolò Jommelli","high",3,1611,"Dove_si","Ale",0.0924369747899159,0.00662912930422282,0.000183269264243044,0.00752611525139234,0.00258245368479124
"PartHnII_IntervalP.8_Per",-6.62568059586078,"Johann Adolph Hasse","low",1,2723,"Dal_labro","Adr",0,0.00662912930422282,0.000183269264243044,0.00752611525139234,0.00258245368479124
"PartHnII_IntervalP.8_Per",-6.62568059586078,"Johann Adolph Hasse","low",2,2725,"Dopo_un","Adr",0,0.00662912930422282,0.000183269264243044,0.00752611525139234,0.00258245368479124
"PartHnII_IntervalP.8_Per",-6.62568059586078,"Johann Adolph Hasse","low",3,2726,"E_vero","Adr",0,0.00662912930422282,0.000183269264243044,0.00752611525139234,0.00258245368479124
"PartHnII_IntervalP4_Per",-3.68332448374783,"Baldassare Galuppi","high",1,686,"Se_dalle","Did",0.135338345864662,0.0275892761067477,0.0143230643761417,0.0112599237896485,0.00991328231506677
"PartHnII_IntervalP4_Per",-3.68332448374783,"Baldassare Galuppi","high",2,665,"Veggio_la","Did",0.119047619047619,0.0275892761067477,0.0143230643761417,0.0112599237896485,0.00991328231506677
"PartHnII_IntervalP4_Per",-3.68332448374783,"Baldassare Galuppi","high",3,831,"Deh_resta","Did",0.111111111111111,0.0275892761067477,0.0143230643761417,0.0112599237896485,0.00991328231506677
"PartHnII_IntervalP4_Per",-3.68332448374783,"Davide Perez","low",1,2758,"Dal_labro","Adr",0,0.0275892761067477,0.0143230643761417,0.0112599237896485,0.00991328231506677
"PartHnII_IntervalP4_Per",-3.68332448374783,"Davide Perez","low",2,2760,"Prigioniera_abbandonata","Adr",0,0.0275892761067477,0.0143230643761417,0.0112599237896485,0.00991328231506677
"PartHnII_IntervalP4_Per",-3.68332448374783,"Davide Perez","low",3,2763,"Numi_se","Adr",0,0.0275892761067477,0.0143230643761417,0.0112599237896485,0.00991328231506677
"PartHnII_IntervalP4_Per",-3.68332448374783,"Niccolò Jommelli","low",1,1571,"Vedrai_con","Ale",0,0.0275892761067477,0.0143230643761417,0.0112599237896485,0.00991328231506677
"PartHnII_IntervalP4_Per",-3.68332448374783,"Niccolò Jommelli","low",2,1572,"Chi_vive","Ale",0,0.0275892761067477,0.0143230643761417,0.0112599237896485,0.00991328231506677
"PartHnII_IntervalP4_Per",-3.68332448374783,"Niccolò Jommelli","low",3,1497,"Se_mai","Ale",0,0.0275892761067477,0.0143230643761417,0.0112599237896485,0.00991328231506677
"PartHnII_IntervalP4_Per",-3.68332448374783,"Johann Adolph Hasse","low",1,2723,"Dal_labro","Adr",0,0.0275892761067477,0.0143230643761417,0.0112599237896485,0.00991328231506677
"PartHnII_IntervalP4_Per",-3.68332448374783,"Johann Adolph Hasse","low",2,2725,"Dopo_un","Adr",0,0.0275892761067477,0.0143230643761417,0.0112599237896485,0.00991328231506677
"PartHnII_IntervalP4_Per",-3.68332448374783,"Johann Adolph Hasse","low",3,2726,"E_vero","Adr",0,0.0275892761067477,0.0143230643761417,0.0112599237896485,0.00991328231506677
"PartHnII_IntervalP8_Per",-6.37928900982467,"Baldassare Galuppi","high",1,1280,"Destrier_che","Ale",0.0714285714285714,0.00911760210838103,0.00255292877076515,0.0122523377858234,0.00262699477199785
"PartHnII_IntervalP8_Per",-6.37928900982467,"Baldassare Galuppi","high",2,772,"Va_crescendo","Did",0.0666666666666666,0.00911760210838103,0.00255292877076515,0.0122523377858234,0.00262699477199785
"PartHnII_IntervalP8_Per",-6.37928900982467,"Baldassare Galuppi","high",3,831,"Deh_resta","Did",0.0555555555555555,0.00911760210838103,0.00255292877076515,0.0122523377858234,0.00262699477199785
"PartHnII_IntervalP8_Per",-6.37928900982467,"Davide Perez","low",1,2758,"Dal_labro","Adr",0,0.00911760210838103,0.00255292877076515,0.0122523377858234,0.00262699477199785
"PartHnII_IntervalP8_Per",-6.37928900982467,"Davide Perez","low",2,2760,"Prigioniera_abbandonata","Adr",0,0.00911760210838103,0.00255292877076515,0.0122523377858234,0.00262699477199785
"PartHnII_IntervalP8_Per",-6.37928900982467,"Davide Perez","low",3,2762,"Vuoi_punir","Adr",0,0.00911760210838103,0.00255292877076515,0.0122523377858234,0.00262699477199785
"PartHnII_IntervalP8_Per",-6.37928900982467,"Niccolò Jommelli","high",1,357,"Son_quel","Did",0.107913669064748,0.00911760210838103,0.00255292877076515,0.0122523377858234,0.00262699477199785
"PartHnII_IntervalP8_Per",-6.37928900982467,"Niccolò Jommelli","high",2,2160,"Su_le","Art",0.107843137254902,0.00911760210838103,0.00255292877076515,0.0122523377858234,0.00262699477199785
"PartHnII_IntervalP8_Per",-6.37928900982467,"Niccolò Jommelli","high",3,339,"Se_il","Did",0.0985915492957746,0.00911760210838103,0.00255292877076515,0.0122523377858234,0.00262699477199785
"PartHnII_IntervalP8_Per",-6.37928900982467,"Johann Adolph Hasse","low",1,2723,"Dal_labro","Adr",0,0.00911760210838103,0.00255292877076515,0.0122523377858234,0.00262699477199785
"PartHnII_IntervalP8_Per",-6.37928900982467,"Johann Adolph Hasse","low",2,2725,"Dopo_un","Adr",0,0.00911760210838103,0.00255292877076515,0.0122523377858234,0.00262699477199785
"PartHnII_IntervalP8_Per",-6.37928900982467,"Johann Adolph Hasse","low",3,2726,"E_vero","Adr",0,0.00911760210838103,0.00255292877076515,0.0122523377858234,0.00262699477199785
"PartHnII_Intervalm3_Per",4.80683241804494,"Baldassare Galuppi","low",1,668,"E_prezzo","Ale",0,0.00843770738396262,0.021999855903062,0.00632486689982692,0.00129950789615435
"PartHnII_Intervalm3_Per",4.80683241804494,"Baldassare Galuppi","low",2,669,"Vedrai_con","Ale",0,0.00843770738396262,0.021999855903062,0.00632486689982692,0.00129950789615435
"PartHnII_Intervalm3_Per",4.80683241804494,"Baldassare Galuppi","low",3,1266,"Vil_trofeo","Ale",0,0.00843770738396262,0.021999855903062,0.00632486689982692,0.00129950789615435
"PartHnII_Intervalm3_Per",4.80683241804494,"Davide Perez","high",1,255,"Fra_tutte","Did",0.160919540229885,0.00843770738396262,0.021999855903062,0.00632486689982692,0.00129950789615435
"PartHnII_Intervalm3_Per",4.80683241804494,"Davide Perez","high",2,1060,"Se_possono","Ale",0.16,0.00843770738396262,0.021999855903062,0.00632486689982692,0.00129950789615435
"PartHnII_Intervalm3_Per",4.80683241804494,"Davide Perez","high",3,715,"Se_troppo","Ale",0.13953488372093,0.00843770738396262,0.021999855903062,0.00632486689982692,0.00129950789615435
"PartHnII_Intervalm3_Per",4.80683241804494,"Niccolò Jommelli","low",1,1576,"Vil_trofeo","Ale",0,0.00843770738396262,0.021999855903062,0.00632486689982692,0.00129950789615435
"PartHnII_Intervalm3_Per",4.80683241804494,"Niccolò Jommelli","low",2,1572,"Chi_vive","Ale",0,0.00843770738396262,0.021999855903062,0.00632486689982692,0.00129950789615435
"PartHnII_Intervalm3_Per",4.80683241804494,"Niccolò Jommelli","low",3,1497,"Se_mai","Ale",0,0.00843770738396262,0.021999855903062,0.00632486689982692,0.00129950789615435
"PartHnII_Intervalm3_Per",4.80683241804494,"Johann Adolph Hasse","low",1,2723,"Dal_labro","Adr",0,0.00843770738396262,0.021999855903062,0.00632486689982692,0.00129950789615435
"PartHnII_Intervalm3_Per",4.80683241804494,"Johann Adolph Hasse","low",2,2725,"Dopo_un","Adr",0,0.00843770738396262,0.021999855903062,0.00632486689982692,0.00129950789615435
"PartHnII_Intervalm3_Per",4.80683241804494,"Johann Adolph Hasse","low",3,2726,"E_vero","Adr",0,0.00843770738396262,0.021999855903062,0.00632486689982692,0.00129950789615435
"PartObII_IntervalP4_Per",-4.20261625889482,"Baldassare Galuppi","high",1,1284,"Dove_si","Ale",0.104972375690608,0.0178171174729642,0.0124610045072761,0.0103341127368825,0.0244473209004199
"PartObII_IntervalP4_Per",-4.20261625889482,"Baldassare Galuppi","high",2,705,"Dove_si","Ale",0.0984126984126984,0.0178171174729642,0.0124610045072761,0.0103341127368825,0.0244473209004199
"PartObII_IntervalP4_Per",-4.20261625889482,"Baldassare Galuppi","high",3,2531,"Vado_ma","Did",0.0846774193548387,0.0178171174729642,0.0124610045072761,0.0103341127368825,0.0244473209004199
"PartObII_IntervalP4_Per",-4.20261625889482,"Davide Perez","low",1,2758,"Dal_labro","Adr",0,0.0178171174729642,0.0124610045072761,0.0103341127368825,0.0244473209004199
"PartObII_IntervalP4_Per",-4.20261625889482,"Davide Perez","low",2,2761,"Dopo_un","Adr",0,0.0178171174729642,0.0124610045072761,0.0103341127368825,0.0244473209004199
"PartObII_IntervalP4_Per",-4.20261625889482,"Davide Perez","low",3,2760,"Prigioniera_abbandonata","Adr",0,0.0178171174729642,0.0124610045072761,0.0103341127368825,0.0244473209004199
"PartObII_IntervalP4_Per",-4.20261625889482,"Niccolò Jommelli","low",1,1572,"Chi_vive","Ale",0,0.0178171174729642,0.0124610045072761,0.0103341127368825,0.0244473209004199
"PartObII_IntervalP4_Per",-4.20261625889482,"Niccolò Jommelli","low",2,1497,"Se_mai","Ale",0,0.0178171174729642,0.0124610045072761,0.0103341127368825,0.0244473209004199
"PartObII_IntervalP4_Per",-4.20261625889482,"Niccolò Jommelli","low",3,1608,"Se_mai","Ale",0,0.0178171174729642,0.0124610045072761,0.0103341127368825,0.0244473209004199
"PartObII_IntervalP4_Per",-4.20261625889482,"Johann Adolph Hasse","high",1,12,"Son_regina","Did",0.141129032258065,0.0178171174729642,0.0124610045072761,0.0103341127368825,0.0244473209004199
"PartObII_IntervalP4_Per",-4.20261625889482,"Johann Adolph Hasse","high",2,2004,"Non_ti","Art",0.138686131386861,0.0178171174729642,0.0124610045072761,0.0103341127368825,0.0244473209004199
"PartObII_IntervalP4_Per",-4.20261625889482,"Johann Adolph Hasse","high",3,869,"Odo_il","Dem",0.104651162790698,0.0178171174729642,0.0124610045072761,0.0103341127368825,0.0244473209004199
"PartVa_Degree2_Per_relative",-5.19528430323691,"Baldassare Galuppi","high",1,708,"Ombra_dell","Ale",0.209302325581395,0.0797574457195313,0.0575829819220004,0.0785462319338031,0.0985593732405041
"PartVa_Degree2_Per_relative",-5.19528430323691,"Baldassare Galuppi","high",2,109,"Se_resto","Did",0.172794117647059,0.0797574457195313,0.0575829819220004,0.0785462319338031,0.0985593732405041
"PartVa_Degree2_Per_relative",-5.19528430323691,"Baldassare Galuppi","high",3,2043,"Perche_tarda","Art",0.165413533834586,0.0797574457195313,0.0575829819220004,0.0785462319338031,0.0985593732405041
"PartVa_Degree2_Per_relative",-5.19528430323691,"Davide Perez","low",1,1350,"Se_mai","Ale",0,0.0797574457195313,0.0575829819220004,0.0785462319338031,0.0985593732405041
"PartVa_Degree2_Per_relative",-5.19528430323691,"Davide Perez","low",2,1989,"Non_e","Art",0.0076726342710997,0.0797574457195313,0.0575829819220004,0.0785462319338031,0.0985593732405041
"PartVa_Degree2_Per_relative",-5.19528430323691,"Davide Perez","low",3,1060,"Se_possono","Ale",0.0091185410334346,0.0797574457195313,0.0575829819220004,0.0785462319338031,0.0985593732405041
"PartVa_Degree2_Per_relative",-5.19528430323691,"Niccolò Jommelli","high",1,934,"Odo_il","Dem",0.255327245053272,0.0797574457195313,0.0575829819220004,0.0785462319338031,0.0985593732405041
"PartVa_Degree2_Per_relative",-5.19528430323691,"Niccolò Jommelli","high",2,210,"A_trionfar","Did",0.231750138606542,0.0797574457195313,0.0575829819220004,0.0785462319338031,0.0985593732405041
"PartVa_Degree2_Per_relative",-5.19528430323691,"Niccolò Jommelli","high",3,2413,"Non_e","Art",0.219461697722567,0.0797574457195313,0.0575829819220004,0.0785462319338031,0.0985593732405041
"PartVa_Degree2_Per_relative",-5.19528430323691,"Johann Adolph Hasse","high",1,725,"Se_mai","Ale",0.231707317073171,0.0797574457195313,0.0575829819220004,0.0785462319338031,0.0985593732405041
"PartVa_Degree2_Per_relative",-5.19528430323691,"Johann Adolph Hasse","high",2,741,"Pupillette_vezzosette","Ale",0.208020050125313,0.0797574457195313,0.0575829819220004,0.0785462319338031,0.0985593732405041
"PartVa_Degree2_Per_relative",-5.19528430323691,"Johann Adolph Hasse","high",3,726,"Se_mai","Ale",0.202247191011236,0.0797574457195313,0.0575829819220004,0.0785462319338031,0.0985593732405041
"PartVa_Degree5_Per_relative",5.12323299449591,"Baldassare Galuppi","low",1,769,"Fosca_nube","Did",0.072072072072072,0.249800046340441,0.289676161145763,0.231680641841803,0.272310412361254
"PartVa_Degree5_Per_relative",5.12323299449591,"Baldassare Galuppi","low",2,485,"Diro_che","Did",0.0968586387434555,0.249800046340441,0.289676161145763,0.231680641841803,0.272310412361254
"PartVa_Degree5_Per_relative",5.12323299449591,"Baldassare Galuppi","low",3,2362,"Non_e","Art",0.118085106382979,0.249800046340441,0.289676161145763,0.231680641841803,0.272310412361254
"PartVa_Degree5_Per_relative",5.12323299449591,"Davide Perez","high",1,1061,"Se_possono","Ale",0.466830466830467,0.249800046340441,0.289676161145763,0.231680641841803,0.272310412361254
"PartVa_Degree5_Per_relative",5.12323299449591,"Davide Perez","high",2,1935,"Su_le","Art",0.466819221967963,0.249800046340441,0.289676161145763,0.231680641841803,0.272310412361254
"PartVa_Degree5_Per_relative",5.12323299449591,"Davide Perez","high",3,2772,"E_falso","Adr",0.443890274314214,0.249800046340441,0.289676161145763,0.231680641841803,0.272310412361254
"PartVa_Degree5_Per_relative",5.12323299449591,"Niccolò Jommelli","low",1,1611,"Dove_si","Ale",0.0747967479674796,0.249800046340441,0.289676161145763,0.231680641841803,0.272310412361254
"PartVa_Degree5_Per_relative",5.12323299449591,"Niccolò Jommelli","low",2,934,"Odo_il","Dem",0.0844748858447488,0.249800046340441,0.289676161145763,0.231680641841803,0.272310412361254
"PartVa_Degree5_Per_relative",5.12323299449591,"Niccolò Jommelli","low",3,210,"A_trionfar","Did",0.0860284605433376,0.249800046340441,0.289676161145763,0.231680641841803,0.272310412361254
"PartVa_Degree5_Per_relative",5.12323299449591,"Johann Adolph Hasse","high",1,865,"La_destra","Dem",0.495626822157434,0.249800046340441,0.289676161145763,0.231680641841803,0.272310412361254
"PartVa_Degree5_Per_relative",5.12323299449591,"Johann Adolph Hasse","high",2,572,"No_non","Dem",0.448275862068966,0.249800046340441,0.289676161145763,0.231680641841803,0.272310412361254
"PartVa_Degree5_Per_relative",5.12323299449591,"Johann Adolph Hasse","high",3,13,"Non_ha","Did",0.441666666666667,0.249800046340441,0.289676161145763,0.231680641841803,0.272310412361254
"PartVa_DynMean",5.00269894167122,"Baldassare Galuppi","low",1,117,"Se_tutti","Dem",43.4705882352941,64.2292834045212,66.0243697899402,63.7250954616833,67.0213583204475
"PartVa_DynMean",5.00269894167122,"Baldassare Galuppi","low",2,1279,"Digli_che","Ale",46.7,64.2292834045212,66.0243697899402,63.7250954616833,67.0213583204475
"PartVa_DynMean",5.00269894167122,"Baldassare Galuppi","low",3,485,"Diro_che","Did",47.0699248120301,64.2292834045212,66.0243697899402,63.7250954616833,67.0213583204475
"PartVa_DynMean",5.00269894167122,"Davide Perez","high",1,2775,"Barbaro_non","Adr",72.9107142857143,64.2292834045212,66.0243697899402,63.7250954616833,67.0213583204475
"PartVa_DynMean",5.00269894167122,"Davide Perez","high",2,691,"Vil_trofeo","Ale",72.4117647058823,64.2292834045212,66.0243697899402,63.7250954616833,67.0213583204475
"PartVa_DynMean",5.00269894167122,"Davide Perez","high",3,1963,"Perche_tarda","Art",72.4,64.2292834045212,66.0243697899402,63.7250954616833,67.0213583204475
"PartVa_DynMean",5.00269894167122,"Niccolò Jommelli","low",1,2092,"Mi_scacci","Art",44.6518518518519,64.2292834045212,66.0243697899402,63.7250954616833,67.0213583204475
"PartVa_DynMean",5.00269894167122,"Niccolò Jommelli","low",2,2413,"Non_e","Art",45.7518043303929,64.2292834045212,66.0243697899402,63.7250954616833,67.0213583204475
"PartVa_DynMean",5.00269894167122,"Niccolò Jommelli","low",3,2420,"Cosi_stupisce","Art",47.4939534883721,64.2292834045212,66.0243697899402,63.7250954616833,67.0213583204475
"PartVa_DynMean",5.00269894167122,"Johann Adolph Hasse","high",1,2728,"Vuoi_punir","Adr",79.55,64.2292834045212,66.0243697899402,63.7250954616833,67.0213583204475
"PartVa_DynMean",5.00269894167122,"Johann Adolph Hasse","high",2,725,"Se_mai","Ale",75,64.2292834045212,66.0243697899402,63.7250954616833,67.0213583204475
"PartVa_DynMean",5.00269894167122,"Johann Adolph Hasse","high",3,2319,"Finche_rimango","Ale",75,64.2292834045212,66.0243697899402,63.7250954616833,67.0213583204475
"PartVnI.PartBs_Texture",-6.08792446394003,"Baldassare Galuppi","high",1,666,"A_trionfar","Did",422.144495412844,4.69879173711299,1.99002879302816,2.50536585121448,1.55005435668779
